name,year,salary,ast,blk,dreb,ft_p,oreb,per,pf,pts,stl,three_p,to,ts,two_p
john starks,2001,2475000,178,10,125,0.802,29,9.3,217,699,73,0.352,94,0.476,0.415
john stockton,1991,2100000,1164,16,191,0.836,46,23.4,233,1413,234,0.345,298,0.604,0.541
john stockton,1992,2200000,1126,22,202,0.842,68,22.8,234,1297,244,0.407,286,0.59,0.503
john stockton,1993,2400000,987,21,173,0.798,64,21.3,224,1239,199,0.385,266,0.584,0.513
john stockton,1994,2600000,1031,22,186,0.805,72,22.5,236,1236,199,0.322,266,0.608,0.57
john stockton,1995,2800000,1011,22,194,0.804,57,23.3,215,1206,194,0.449,267,0.651,0.58
john stockton,1996,6000000,916,15,172,0.83,54,21.9,207,1209,140,0.422,246,0.642,0.582
john stockton,1997,5000000,860,15,183,0.846,45,22.1,194,1183,166,0.422,248,0.656,0.587
john stockton,1998,4000000,543,10,131,0.827,35,21.8,138,770,89,0.429,161,0.628,0.55
john stockton,2001,7000000,713,21,173,0.817,54,22.3,194,944,132,0.462,203,0.61,0.514
john stockton,2002,7875000,674,24,204,0.857,59,21.9,209,1102,152,0.321,208,0.601,0.539
john wall,2011,5530080,574,35,282,0.766,35,15.8,175,1131,121,0.296,261,0.494,0.425
john wall,2012,5915880,530,57,252,0.789,48,17.7,137,1076,95,0.071,255,0.502,0.44
john wall,2013,7459925,373,37,161,0.804,35,20.8,117,906,65,0.267,157,0.521,0.452
john wall,2014,14746000,721,40,295,0.805,38,19.5,219,1583,149,0.351,295,0.524,0.458
john wall,2015,15851950,792,45,330,0.785,36,19.9,180,1387,138,0.3,304,0.523,0.478
john wall,2016,16957900,789,59,337,0.791,42,19.8,159,1531,145,0.351,318,0.51,0.448
john wall,2017,18063850,831,49,268,0.801,58,23.2,151,1805,157,0.327,323,0.541,0.48
johnny newman,1991,1206000,188,17,160,0.809,94,15.1,278,1371,100,0.357,189,0.559,0.48
johnny newman,1992,1175000,146,14,108,0.766,71,13.6,181,839,70,0.283,129,0.557,0.493
johnny newman,1993,1435000,117,19,71,0.808,72,15.5,154,764,45,0.267,90,0.597,0.546
johnny newman,1994,300000,43,22,57,0.807,65,13.2,152,598,51,0.27,62,0.531,0.486
johnny newman,1995,1100000,91,13,101,0.801,72,10.4,234,634,69,0.352,86,0.563,0.503
johnny newman,1996,1225000,154,15,134,0.802,66,11.5,257,889,90,0.377,108,0.592,0.534
johnny newman,1997,1325000,116,17,120,0.765,66,10.8,257,715,73,0.347,115,0.545,0.472
johnny newman,1998,1000000,138,24,91,0.82,50,14.9,208,1089,77,0.343,147,0.547,0.444
johnny newman,1999,1100000,41,12,60,0.81,15,9.2,126,303,28,0.377,41,0.526,0.437
johnny newman,2000,2000000,65,11,115,0.838,39,13.6,207,820,53,0.379,89,0.566,0.476
johnny newman,2001,1000000,115,10,142,0.855,34,13.0,229,895,63,0.335,106,0.542,0.447
jon barry,1993,650000,68,3,33,0.673,10,9.6,57,206,35,0.333,42,0.453,0.385
jon barry,1994,800000,168,17,110,0.795,36,14.6,110,445,102,0.278,83,0.511,0.472
jon barry,1995,275000,85,4,34,0.763,15,12.6,54,191,30,0.333,41,0.564,0.477
jon barry,1996,247500,85,11,46,0.838,17,14.9,51,257,33,0.473,42,0.638,0.511
jon barry,1997,272500,115,3,73,0.804,26,13.2,56,285,55,0.387,59,0.535,0.426
jon barry,1998,600000,51,3,29,0.931,8,13.3,33,121,24,0.295,22,0.518,0.465
jon barry,1999,800000,112,5,71,0.845,25,15.9,61,213,53,0.304,47,0.609,0.593
jon barry,2000,2730000,150,7,121,0.922,38,15.9,104,495,75,0.429,85,0.623,0.495
jon barry,2001,3175000,130,6,78,0.877,16,12.4,66,316,28,0.348,53,0.55,0.463
jon barry,2002,3175000,274,20,192,0.931,42,17.7,134,739,94,0.469,111,0.645,0.508
jon barry,2003,3000000,206,14,147,0.86,33,17.9,104,555,63,0.407,81,0.593,0.495
jon barry,2004,1800000,147,8,98,0.845,25,14.6,66,351,57,0.37,53,0.535,0.434
jon barry,2005,1800000,139,7,116,0.897,22,14.0,67,372,46,0.451,53,0.588,0.443
jon koncak,1991,2000000,124,76,274,0.593,101,8.4,265,313,74,0.125,50,0.454,0.444
jon koncak,1992,2450000,132,67,199,0.655,62,7.4,207,241,50,0.0,54,0.406,0.408
jon koncak,1993,2900000,140,100,327,0.48,100,9.2,264,275,75,0.375,52,0.476,0.467
jon koncak,1994,2600000,102,125,282,0.667,83,9.9,236,342,63,0.0,44,0.444,0.434
jon koncak,1995,1000000,52,46,161,0.542,23,9.5,137,179,36,0.333,20,0.453,0.43
jon koncak,1996,1150000,51,44,209,0.561,63,7.1,226,203,27,0.333,41,0.507,0.488
jonas jerebko,2014,4500000,39,6,124,0.729,51,13.4,85,270,21,0.419,43,0.577,0.5
jonas jerebko,2015,5000000,30,7,94,0.833,46,15.5,58,207,19,0.406,18,0.533,0.444
jonas jerebko,2016,5000000,62,24,211,0.782,77,10.3,137,340,20,0.398,52,0.531,0.421
jonas jerebko,2017,4000000,71,17,213,0.703,60,9.3,122,299,26,0.346,39,0.537,0.523
jonathan bender,2001,2546760,32,28,60,0.735,14,7.6,73,193,7,0.268,42,0.447,0.379
jonathan bender,2002,3226745,62,49,180,0.773,64,10.6,147,581,19,0.36,96,0.538,0.457
jonathan bender,2003,5800000,42,56,91,0.714,42,13.3,86,303,8,0.358,42,0.521,0.463
jonathan bender,2004,6525000,9,11,31,0.83,9,15.7,23,148,5,0.409,33,0.584,0.488
jonathan bender,2005,7175000,4,2,9,0.5,5,5.8,9,36,1,0.2,10,0.422,0.429
jordan farmar,2007,1009560,137,7,97,0.711,22,10.8,77,320,44,0.328,73,0.515,0.503
jordan farmar,2008,1080000,225,5,144,0.679,39,15.4,105,749,77,0.371,108,0.563,0.546
jordan farmar,2009,1947240,155,10,95,0.584,22,9.9,105,416,57,0.336,87,0.466,0.421
jordan farmar,2010,3750000,127,11,117,0.671,14,12.3,109,591,52,0.376,72,0.535,0.483
jordan farmar,2011,4000000,368,6,149,0.82,24,14.1,128,701,62,0.359,139,0.504,0.421
jordan farmar,2012,1500000,129,2,54,0.905,7,17.4,49,406,24,0.44,68,0.592,0.484
jordan farmar,2014,2077000,199,8,84,0.746,20,15.0,65,416,38,0.438,95,0.533,0.397
jordan farmar,2015,191456,67,5,34,0.909,8,9.9,52,167,20,0.361,32,0.513,0.426
jordan farmar,2016,510921,37,2,21,1.0,4,13.2,22,110,15,0.356,18,0.527,0.473
jordan farmar,2017,510921,9,0,2,0.0,1,14.4,1,12,2,0.444,3,0.5,0.0
jordan farmar,2017,510921,9,0,2,0.0,1,14.4,1,12,2,0.444,3,0.5,0.0
jordan hill,2010,2669520,13,12,70,0.66,44,15.7,55,147,4,0.0,18,0.567,0.532
jordan hill,2011,2855760,29,52,178,0.706,128,13.0,157,406,14,0.0,62,0.521,0.494
jordan hill,2012,3632527,2,6,17,0.625,14,19.3,11,33,5,0.0,7,0.492,0.467
jordan hill,2013,3563600,13,19,84,0.656,82,18.5,55,194,8,0.0,26,0.533,0.503
jordan hill,2014,9000000,54,64,341,0.685,194,19.3,172,696,29,0.0,75,0.579,0.55
jordan hill,2015,4000000,103,52,382,0.738,174,16.2,164,841,34,0.273,106,0.494,0.462
jordan hill,2016,3911380,87,37,295,0.712,156,16.4,155,645,36,0.0,92,0.534,0.507
jose calderon,2006,2333334,288,4,111,0.848,30,11.4,93,349,42,0.163,101,0.495,0.465
jose calderon,2007,2471604,387,5,113,0.818,21,19.1,136,668,63,0.333,110,0.588,0.553
jose calderon,2008,7438018,678,6,202,0.908,34,20.5,134,922,87,0.429,126,0.607,0.551
jose calderon,2009,8219009,607,7,178,0.981,16,18.8,114,873,74,0.406,143,0.613,0.538
jose calderon,2010,9000000,404,7,119,0.798,23,16.5,135,699,47,0.398,99,0.569,0.519
jose calderon,2011,9780992,605,7,172,0.854,30,16.3,143,669,81,0.365,148,0.522,0.466
jose calderon,2014,7097191,377,11,163,0.825,29,15.2,136,925,69,0.449,103,0.596,0.464
jose calderon,2015,7402812,198,0,105,0.906,19,11.3,76,382,31,0.415,75,0.519,0.415
jose calderon,2016,392478,298,7,207,0.875,22,12.3,135,544,63,0.414,87,0.571,0.496
jose calderon,2017,2328652,37,0,25,0.875,7,8.7,14,61,4,0.267,15,0.504,0.556
jose calderon,2017,2328652,37,0,25,0.875,7,8.7,14,61,4,0.267,15,0.504,0.556
josh childress,2005,2677200,151,35,287,0.823,195,15.2,184,807,74,0.232,106,0.543,0.493
josh childress,2006,2863920,131,39,253,0.766,134,15.8,184,742,86,0.492,101,0.626,0.56
josh childress,2007,3631449,127,36,217,0.795,123,16.2,118,715,58,0.338,80,0.586,0.533
josh childress,2012,377474,34,6,64,0.0,31,11.1,38,100,14,0.167,9,0.501,0.587
josh howard,2005,923880,109,49,315,0.733,169,15.8,211,958,116,0.296,122,0.535,0.506
josh howard,2008,9945000,164,32,412,0.813,120,18.3,202,1513,59,0.319,114,0.534,0.482
josh howard,2009,10890000,83,30,204,0.782,59,17.0,135,936,55,0.345,89,0.532,0.48
josh howard,2010,3000000,4,2,9,0.75,4,19.2,13,58,3,0.273,3,0.529,0.486
josh howard,2011,2150000,24,5,56,0.617,18,9.2,34,152,13,0.241,20,0.416,0.383
josh howard,2012,1229255,50,10,119,0.773,39,10.5,91,372,32,0.243,53,0.461,0.417
josh mcroberts,2008,711517,2,0,8,0.0,2,20.3,1,12,1,0.0,2,0.6,0.667
josh mcroberts,2009,825497,16,16,48,0.769,26,12.5,41,80,12,0.0,12,0.451,0.479
josh mcroberts,2010,885120,44,16,87,0.5,40,14.8,74,179,17,0.348,19,0.55,0.553
josh mcroberts,2011,3000000,150,57,273,0.739,109,16.0,165,533,47,0.383,93,0.608,0.577
josh mcroberts,2015,5543725,33,3,38,0.615,7,10.2,41,72,12,0.421,22,0.613,0.588
josh mcroberts,2016,5782450,81,7,83,0.7,22,9.9,68,150,18,0.245,30,0.453,0.434
josh mcroberts,2017,6021175,50,4,51,0.667,23,9.8,31,107,10,0.419,23,0.439,0.356
josh smith,2005,1365360,127,144,310,0.688,147,15.4,157,715,59,0.174,135,0.506,0.466
josh smith,2006,1460640,191,208,355,0.719,176,15.5,260,902,64,0.309,162,0.5,0.444
josh smith,2007,2243543,236,207,456,0.693,165,18.3,241,1178,101,0.25,227,0.506,0.473
josh smith,2008,10000000,272,227,506,0.71,161,19.0,269,1394,123,0.253,245,0.52,0.477
josh smith,2009,10800000,169,111,364,0.588,134,17.2,184,1073,94,0.299,161,0.533,0.514
josh smith,2010,11600000,342,172,482,0.618,223,21.0,240,1269,130,0.0,198,0.536,0.508
josh smith,2011,12400000,255,120,523,0.725,134,19.2,217,1274,99,0.331,197,0.54,0.503
josh smith,2012,13200000,257,115,496,0.63,136,21.1,172,1239,93,0.257,164,0.499,0.48
josh smith,2013,13500000,321,136,506,0.517,133,17.7,175,1327,94,0.303,226,0.501,0.498
josh smith,2014,14000000,252,110,418,0.532,102,14.1,197,1264,105,0.264,199,0.463,0.462
josh smith,2015,1499000,145,68,228,0.521,100,15.2,146,660,50,0.33,134,0.5,0.489
josh smith,2015,1499000,145,68,228,0.521,100,15.2,146,660,50,0.33,134,0.5,0.489
josh smith,2016,5400000,48,13,49,0.48,18,7.7,56,151,16,0.271,36,0.419,0.417
josh smith,2016,5400000,48,13,49,0.48,18,7.7,56,151,16,0.271,36,0.419,0.417
jrue holiday,2010,1627920,280,18,135,0.756,56,12.3,153,587,79,0.39,156,0.526,0.465
jrue holiday,2011,1741440,531,29,264,0.823,68,15.4,203,1145,120,0.365,218,0.525,0.47
jrue holiday,2012,2674852,290,18,155,0.783,57,14.7,137,879,103,0.38,135,0.496,0.445
jrue holiday,2013,9213484,625,32,240,0.752,89,16.7,170,1383,123,0.368,292,0.496,0.446
jrue holiday,2014,9904495,268,12,114,0.81,28,17.1,92,487,56,0.39,105,0.505,0.459
jrue holiday,2015,10595507,274,23,103,0.855,32,18.8,110,592,63,0.378,91,0.522,0.469
jrue holiday,2016,11286518,391,22,168,0.843,27,19.7,148,1089,88,0.336,167,0.529,0.478
jrue holiday,2017,25686667,488,43,218,0.708,46,17.1,133,1029,100,0.356,194,0.532,0.498
juan dixon,2003,1260360,40,3,59,0.804,13,11.0,54,270,26,0.298,42,0.464,0.422
juan dixon,2004,1348200,137,4,118,0.799,30,13.5,111,664,82,0.298,104,0.476,0.428
juan dixon,2005,2500000,111,4,87,0.897,32,15.2,98,507,43,0.327,68,0.518,0.46
juan dixon,2006,2550000,149,6,147,0.804,30,14.6,157,935,58,0.382,113,0.516,0.449
juan dixon,2007,2550000,41,2,62,0.932,11,12.9,65,288,27,0.325,24,0.517,0.472
juan dixon,2008,998398,32,0,22,0.429,6,12.4,24,110,0,0.394,19,0.544,0.523
jud buechler,1993,375000,94,19,114,0.747,81,11.5,98,437,47,0.339,55,0.495,0.453
jud buechler,1996,500000,56,7,66,0.636,45,14.1,70,278,34,0.444,39,0.552,0.474
jud buechler,1997,500000,60,21,81,0.357,45,9.8,50,139,23,0.333,27,0.423,0.385
jud buechler,1998,850000,49,15,53,0.5,24,14.1,47,198,22,0.385,21,0.554,0.541
jud buechler,1999,1100000,57,13,104,0.722,29,12.2,83,274,37,0.412,21,0.553,0.424
jud buechler,2000,3260000,33,16,61,0.286,30,8.2,50,130,25,0.217,13,0.409,0.507
jud buechler,2001,3600000,39,10,74,0.75,20,9.9,83,193,21,0.416,25,0.57,0.506
jud buechler,2002,3450000,29,8,81,0.5,27,8.0,46,105,20,0.352,14,0.461,0.397
juwan howard,1995,1702000,165,15,361,0.664,184,15.0,236,1104,52,0.0,166,0.521,0.492
juwan howard,1996,9750000,360,39,472,0.749,188,17.0,269,1789,67,0.308,303,0.53,0.49
juwan howard,1997,11250000,311,23,450,0.756,202,16.1,259,1570,93,0.0,246,0.529,0.487
juwan howard,1998,13125000,208,23,288,0.721,161,15.2,225,1184,82,0.0,185,0.515,0.468
juwan howard,1999,15000000,107,14,203,0.753,90,17.1,130,682,42,0.0,95,0.51,0.476
juwan howard,2000,16875000,247,21,338,0.735,132,12.3,299,1220,67,0.0,225,0.496,0.462
juwan howard,2001,18750000,70,16,143,0.78,50,16.6,106,481,29,0.0,73,0.538,0.492
juwan howard,2002,20625000,76,17,137,0.77,85,17.1,95,501,18,0.0,74,0.515,0.458
juwan howard,2003,4917000,234,27,404,0.803,181,17.2,239,1418,77,0.5,189,0.501,0.449
juwan howard,2004,5408700,158,22,399,0.809,171,15.6,284,1376,54,0.0,178,0.513,0.453
juwan howard,2005,5900400,94,5,220,0.843,126,13.0,143,585,32,0.0,79,0.494,0.452
juwan howard,2006,6392100,112,8,367,0.806,168,12.5,235,942,49,0.0,133,0.499,0.461
juwan howard,2007,1211197,131,8,332,0.824,138,12.8,205,773,29,0.0,112,0.517,0.465
juwan howard,2008,51976,17,2,60,0.786,21,4.1,62,57,5,0.0,17,0.406,0.359
juwan howard,2008,51976,17,2,60,0.786,21,4.1,62,57,5,0.0,17,0.406,0.359
juwan howard,2009,1306455,24,5,43,0.676,29,10.9,67,171,6,0.0,26,0.535,0.51
juwan howard,2009,1306455,24,5,43,0.676,29,10.9,67,171,6,0.0,26,0.535,0.51
karl malone,1991,2556000,270,79,731,0.77,236,24.8,268,2382,89,0.286,244,0.596,0.529
karl malone,1992,2854000,241,51,684,0.778,225,25.4,226,2272,108,0.176,248,0.599,0.53
karl malone,1993,3081000,308,85,692,0.74,227,26.2,261,2217,124,0.2,240,0.612,0.557
karl malone,1994,3378800,328,126,705,0.694,235,22.9,268,2063,125,0.25,234,0.55,0.503
karl malone,1995,3676000,285,85,715,0.742,156,25.1,269,2187,129,0.268,236,0.59,0.543
karl malone,1996,4657000,345,56,629,0.723,175,26.0,245,2106,138,0.4,199,0.575,0.522
karl malone,1997,5118578,368,48,616,0.755,193,28.9,217,2249,113,0.0,233,0.6,0.555
karl malone,1998,6142000,316,70,645,0.761,189,27.9,237,2190,96,0.333,247,0.597,0.531
karl malone,2001,17500000,361,62,555,0.793,114,24.7,216,1878,93,0.4,244,0.572,0.499
karl malone,2002,19250000,341,59,544,0.797,142,21.1,229,1788,152,0.36,263,0.532,0.456
karl malone,2003,1500000,379,31,515,0.763,113,21.7,204,1667,136,0.214,210,0.534,0.464
keith askins,1991,202000,19,13,38,0.48,30,13.5,46,86,16,0.24,11,0.467,0.5
keith askins,1992,250000,38,15,77,0.703,65,8.7,109,219,40,0.342,47,0.495,0.447
keith askins,1993,313000,31,29,124,0.725,74,9.3,141,227,31,0.338,37,0.492,0.446
keith askins,1994,406000,13,1,49,0.9,33,8.2,57,85,11,0.19,21,0.46,0.478
keith askins,1995,550000,39,17,112,0.807,86,12.3,109,229,35,0.269,25,0.493,0.465
keith askins,1996,650000,121,61,211,0.789,113,10.0,271,458,48,0.418,82,0.55,0.377
keith bogans,2007,2440000,59,2,77,0.746,16,9.2,98,298,28,0.387,46,0.546,0.426
keith bogans,2008,2565000,104,10,224,0.736,42,10.9,164,711,59,0.362,53,0.559,0.52
keith bogans,2009,1033342,33,2,75,0.939,16,12.5,44,175,20,0.348,22,0.535,0.421
keith bogans,2010,1600000,95,12,151,0.74,25,7.7,156,347,45,0.357,53,0.542,0.49
keith bogans,2011,848266,101,9,129,0.656,19,9.0,113,359,38,0.38,41,0.559,0.486
keith bogans,2012,1229225,3,0,6,0.4,5,4.8,15,21,2,0.25,3,0.453,0.556
keith bogans,2013,5058198,76,4,104,0.647,16,6.7,108,311,28,0.343,49,0.533,0.615
keith van,1998,3054000,106,25,266,0.846,142,15.7,216,1219,64,0.308,164,0.516,0.458
keith van,1999,3451920,65,53,244,0.859,114,19.6,134,916,43,0.302,133,0.519,0.438
keith van,2000,9000000,158,60,476,0.847,200,18.1,258,1535,64,0.368,245,0.537,0.462
keith van,2001,10865250,82,20,269,0.806,78,15.5,150,831,40,0.382,103,0.526,0.452
keith van,2004,14487000,37,15,107,0.945,51,18.9,64,393,16,0.458,50,0.595,0.477
keith van,2005,15694250,34,10,95,0.783,34,16.9,88,354,15,0.375,34,0.554,0.488
kelvin cato,2000,5330000,26,124,287,0.649,102,15.9,175,567,33,0.0,71,0.574,0.543
kelvin cato,2001,6048000,11,31,94,0.649,47,13.0,89,165,13,0.0,25,0.606,0.577
kelvin cato,2004,7992000,72,96,319,0.676,153,13.2,203,418,52,0.0,84,0.495,0.447
kelvin cato,2005,8640000,40,82,314,0.783,102,14.9,170,432,55,0.0,64,0.6,0.539
ken norman,1991,1150000,159,63,320,0.629,177,16.4,192,1219,63,0.188,139,0.526,0.511
ken norman,1992,1275000,125,66,290,0.535,158,15.3,145,929,53,0.143,100,0.505,0.502
ken norman,1993,1275000,165,58,362,0.595,209,15.7,156,1137,59,0.263,125,0.53,0.521
ken norman,1994,1963000,222,46,331,0.503,169,12.6,209,979,58,0.333,150,0.49,0.478
ken norman,1994,1963000,222,46,331,0.503,169,12.6,209,979,58,0.333,150,0.49,0.478
ken norman,1995,2416000,94,20,259,0.457,103,14.8,154,938,34,0.344,96,0.511,0.508
ken norman,1996,2869000,63,16,92,0.354,40,13.4,68,304,15,0.393,46,0.517,0.497
ken norman,1997,3332000,12,3,31,0.333,8,3.1,17,64,7,0.158,18,0.322,0.375
kendall gill,1991,1908000,303,39,158,0.835,105,15.4,186,906,104,0.143,163,0.494,0.455
kendall gill,1992,1908000,329,46,237,0.745,165,16.5,237,1622,154,0.24,180,0.509,0.471
kendall gill,1993,2000000,268,36,220,0.772,120,14.0,191,1167,98,0.274,174,0.503,0.46
kendall gill,1994,2600000,275,32,177,0.782,91,15.6,194,1111,151,0.317,143,0.51,0.461
kendall gill,1995,3200000,192,28,191,0.742,99,15.2,186,1002,117,0.368,138,0.527,0.479
kendall gill,1996,3800000,35,2,27,0.831,16,16.2,30,192,22,0.36,21,0.539,0.457
kendall gill,1997,4400000,326,46,316,0.797,183,19.6,225,1789,154,0.336,218,0.53,0.462
kendall gill,1998,5000000,200,64,279,0.688,112,14.9,268,1087,156,0.257,124,0.486,0.449
kendall gill,1999,5600000,123,26,183,0.683,61,14.8,162,588,134,0.118,71,0.441,0.406
kendall gill,2000,7000000,210,41,201,0.71,82,15.2,211,993,139,0.256,89,0.465,0.428
kendall gill,2001,1538000,87,7,99,0.722,32,10.1,64,283,47,0.286,48,0.39,0.333
kendall gill,2002,1030000,100,8,155,0.677,29,7.6,140,372,44,0.136,55,0.414,0.413
kendall gill,2003,1070000,156,15,197,0.764,51,10.6,176,714,78,0.322,108,0.477,0.432
kendall gill,2004,912195,89,16,129,0.735,61,11.1,107,539,65,0.237,83,0.443,0.404
kendrick perkins,2004,875400,3,2,9,0.667,5,22.8,6,22,0,0.0,5,0.58,0.533
kendrick perkins,2005,936480,21,37,123,0.638,53,11.2,98,149,9,0.0,43,0.515,0.471
kendrick perkins,2009,4250000,96,150,415,0.6,204,13.2,253,648,22,0.0,165,0.591,0.58
kendrick perkins,2010,4640208,80,132,440,0.582,155,15.0,219,791,26,0.0,165,0.613,0.605
kendrick perkins,2011,7123626,16,16,96,0.531,39,9.1,54,87,7,0.0,31,0.511,0.493
kendrick perkins,2012,7800531,78,73,306,0.652,120,8.7,189,329,25,0.0,118,0.528,0.489
kendrick perkins,2013,8477437,111,83,356,0.611,110,8.2,227,330,43,0.0,109,0.479,0.458
kendrick perkins,2014,434547,67,32,223,0.552,82,6.3,177,211,26,0.0,90,0.474,0.453
kendrick perkins,2015,1499200,8,4,30,0.5,11,4.7,27,44,2,0.0,21,0.494,0.488
kendrick perkins,2015,1499200,8,4,30,0.5,11,4.7,27,44,2,0.0,21,0.494,0.488
kenny anderson,1992,2376000,203,9,89,0.745,38,12.8,68,450,67,0.231,97,0.43,0.394
kenny anderson,1993,2925000,449,11,175,0.776,51,16.6,140,927,96,0.28,153,0.487,0.44
kenny anderson,1996,4175000,328,6,76,0.727,26,19.2,105,577,59,0.357,88,0.555,0.505
kenny anderson,1997,5010000,584,15,272,0.768,91,19.5,222,1436,162,0.361,193,0.54,0.458
kenny anderson,1998,5845000,100,0,36,0.837,3,20.4,36,179,26,0.37,29,0.531,0.45
kenny anderson,1999,6680000,193,2,79,0.832,24,16.7,78,412,33,0.25,71,0.513,0.465
kenny anderson,2000,7520000,420,8,170,0.775,55,17.4,230,1149,139,0.386,130,0.524,0.456
kenny anderson,2001,8350000,134,2,57,0.831,16,12.2,62,246,44,0.333,52,0.476,0.397
kenny anderson,2002,9185000,403,10,218,0.742,57,13.6,210,731,141,0.273,119,0.472,0.444
kenny anderson,2003,1070000,77,4,31,0.727,14,10.2,43,139,18,0.5,42,0.435,0.405
kenny anderson,2004,1100000,125,5,62,0.729,19,11.1,73,262,26,0.25,50,0.473,0.444
kenny gattison,1991,456000,44,67,243,0.661,136,14.4,211,650,48,0.0,102,0.574,0.534
kenny gattison,1992,598000,131,69,403,0.688,177,15.3,273,1042,59,0.0,140,0.564,0.531
kenny gattison,1993,1250000,68,55,245,0.604,108,12.5,237,508,48,0.0,64,0.554,0.533
kenny gattison,1994,1250000,95,46,253,0.646,105,13.3,229,592,59,0.0,79,0.558,0.524
kenny gattison,1995,1450000,17,15,54,0.608,21,9.2,64,125,7,0.0,22,0.51,0.475
kenny gattison,1996,1450000,14,11,79,0.603,35,10.7,75,229,10,0.0,40,0.51,0.479
kenny thomas,2000,885120,113,22,290,0.66,147,12.0,167,594,54,0.262,112,0.477,0.44
kenny thomas,2001,946920,77,43,295,0.722,122,11.2,178,528,40,0.272,116,0.507,0.485
kenny thomas,2005,6500000,75,11,149,0.722,78,18.9,76,378,27,0.0,48,0.536,0.493
kenny thomas,2006,7187500,168,39,419,0.676,199,15.0,196,748,72,0.0,135,0.539,0.506
kenny thomas,2009,8775000,1,1,11,0.0,4,8.8,9,6,6,0.0,1,0.375,0.375
kenyon martin,2001,3801960,131,113,365,0.63,137,13.4,281,814,78,0.091,138,0.472,0.45
kenyon martin,2002,4067160,192,121,275,0.678,113,14.5,261,1086,90,0.224,172,0.503,0.48
kenyon martin,2003,5128689,185,70,476,0.653,164,16.9,294,1283,98,0.209,192,0.511,0.481
kenyon martin,2008,14431816,90,85,356,0.58,105,14.7,235,877,88,0.182,91,0.553,0.544
kenyon martin,2009,15363636,132,74,314,0.604,81,13.6,201,769,96,0.368,104,0.523,0.498
kenyon martin,2010,16545454,109,61,404,0.557,142,13.4,186,667,72,0.276,91,0.481,0.465
kenyon martin,2011,2500000,109,35,230,0.583,67,14.1,136,414,43,0.222,59,0.526,0.518
kenyon martin,2012,437470,18,43,132,0.37,49,9.9,103,217,44,0.231,32,0.445,0.454
kenyon martin,2013,1399507,8,17,61,0.425,34,13.9,64,129,16,0.0,16,0.583,0.602
kenyon martin,2014,414551,50,27,98,0.579,36,12.2,85,137,25,0.0,26,0.521,0.516
kerry kittles,1997,1559040,249,35,213,0.771,106,16.0,165,1347,157,0.377,127,0.523,0.453
kerry kittles,1998,1762000,176,37,230,0.808,132,17.5,152,1328,132,0.418,106,0.525,0.447
kerry kittles,1999,7166666,116,26,139,0.772,52,13.5,82,592,79,0.316,66,0.446,0.389
kerry kittles,2000,7770000,142,19,179,0.795,46,16.1,120,807,79,0.4,56,0.535,0.456
kerry kittles,2002,8966667,216,31,207,0.744,68,16.1,108,1102,130,0.405,109,0.542,0.487
kerry kittles,2003,9266666,170,30,200,0.785,52,18.3,110,848,101,0.356,55,0.55,0.516
kerry kittles,2004,9566667,206,40,271,0.787,56,14.7,144,1072,125,0.351,95,0.526,0.493
kevin duckworth,1991,2013000,89,34,354,0.772,177,12.7,251,1282,33,0.0,186,0.525,0.482
kevin duckworth,1992,2213000,99,37,346,0.69,151,10.5,264,880,38,0.0,143,0.497,0.462
kevin duckworth,1993,2313000,70,39,269,0.73,118,11.4,222,729,45,0.0,87,0.477,0.439
kevin duckworth,1994,2612500,56,35,222,0.667,103,8.2,223,456,37,0.0,101,0.457,0.417
kevin duckworth,1995,2863000,20,24,130,0.643,65,9.9,110,283,21,0.2,59,0.475,0.451
kevin duckworth,1996,247500,2,0,5,0.5,2,-2.7,19,9,2,0.0,2,0.27,0.214
kevin durant,2008,4484040,192,75,278,0.873,70,15.8,122,1624,78,0.288,232,0.519,0.455
kevin durant,2009,4796880,205,53,405,0.863,77,20.8,134,1871,96,0.422,225,0.577,0.486
